Block Name,Row ID,N,Time,avg(X),avg(Y),avg(Z),avg(temperature_BHE1 (0)),avg(temperature_BHE1 (1)),avg(temperature_BHE1 (2)),avg(temperature_BHE1 (Magnitude)),avg(temperature_soil),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(temperature_BHE1 (0)),max(temperature_BHE1 (1)),max(temperature_BHE1 (2)),max(temperature_BHE1 (Magnitude)),max(temperature_soil),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(temperature_BHE1 (0)),med(temperature_BHE1 (1)),med(temperature_BHE1 (2)),med(temperature_BHE1 (Magnitude)),med(temperature_soil),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(temperature_BHE1 (0)),min(temperature_BHE1 (1)),min(temperature_BHE1 (2)),min(temperature_BHE1 (Magnitude)),min(temperature_soil),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(temperature_BHE1 (0)),q1(temperature_BHE1 (1)),q1(temperature_BHE1 (2)),q1(temperature_BHE1 (Magnitude)),q1(temperature_soil),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(temperature_BHE1 (0)),q3(temperature_BHE1 (1)),q3(temperature_BHE1 (2)),q3(temperature_BHE1 (Magnitude)),q3(temperature_soil),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(temperature_BHE1 (0)),std(temperature_BHE1 (1)),std(temperature_BHE1 (2)),std(temperature_BHE1 (Magnitude)),std(temperature_soil),std(vtkOriginalPointIds),vtkValidPointMask
stats,0,1,0,0,20,-17,282.05,282.05,282.05,488.525,281.678,16199,0,20,-17,282.05,282.05,282.05,488.525,281.678,16199,0,20,-17,282.05,282.05,282.05,488.525,281.678,16199,0,20,-17,282.05,282.05,282.05,488.525,281.678,16199,0,20,-17,282.05,282.05,282.05,488.525,281.678,16199,0,20,-17,282.05,282.05,282.05,488.525,281.678,16199,0,0,0,0,0,0,0,0,0,1
stats,1,1,600,0,20,-17,284.904,282.032,281.712,489.973,281.709,16199,0,20,-17,284.904,282.032,281.712,489.973,281.709,16199,0,20,-17,284.904,282.032,281.712,489.973,281.709,16199,0,20,-17,284.904,282.032,281.712,489.973,281.709,16199,0,20,-17,284.904,282.032,281.712,489.973,281.709,16199,0,20,-17,284.904,282.032,281.712,489.973,281.709,16199,0,0,0,0,0,0,0,0,0,1
stats,2,1,1200,0,20,-17,285.318,282.056,281.741,490.244,281.738,16199,0,20,-17,285.318,282.056,281.741,490.244,281.738,16199,0,20,-17,285.318,282.056,281.741,490.244,281.738,16199,0,20,-17,285.318,282.056,281.741,490.244,281.738,16199,0,20,-17,285.318,282.056,281.741,490.244,281.738,16199,0,20,-17,285.318,282.056,281.741,490.244,281.738,16199,0,0,0,0,0,0,0,0,0,1
stats,3,1,1800,0,20,-17,285.444,282.099,281.77,490.359,281.767,16199,0,20,-17,285.444,282.099,281.77,490.359,281.767,16199,0,20,-17,285.444,282.099,281.77,490.359,281.767,16199,0,20,-17,285.444,282.099,281.77,490.359,281.767,16199,0,20,-17,285.444,282.099,281.77,490.359,281.767,16199,0,20,-17,285.444,282.099,281.77,490.359,281.767,16199,0,0,0,0,0,0,0,0,0,1
stats,4,1,2400,0,20,-17,285.62,282.162,281.801,490.516,281.798,16199,0,20,-17,285.62,282.162,281.801,490.516,281.798,16199,0,20,-17,285.62,282.162,281.801,490.516,281.798,16199,0,20,-17,285.62,282.162,281.801,490.516,281.798,16199,0,20,-17,285.62,282.162,281.801,490.516,281.798,16199,0,20,-17,285.62,282.162,281.801,490.516,281.798,16199,0,0,0,0,0,0,0,0,0,1
stats,5,1,3000,0,20,-17,285.409,282.206,281.832,490.436,281.829,16199,0,20,-17,285.409,282.206,281.832,490.436,281.829,16199,0,20,-17,285.409,282.206,281.832,490.436,281.829,16199,0,20,-17,285.409,282.206,281.832,490.436,281.829,16199,0,20,-17,285.409,282.206,281.832,490.436,281.829,16199,0,20,-17,285.409,282.206,281.832,490.436,281.829,16199,0,0,0,0,0,0,0,0,0,1
stats,6,1,3600,0,20,-17,285.565,282.27,281.864,490.582,281.861,16199,0,20,-17,285.565,282.27,281.864,490.582,281.861,16199,0,20,-17,285.565,282.27,281.864,490.582,281.861,16199,0,20,-17,285.565,282.27,281.864,490.582,281.861,16199,0,20,-17,285.565,282.27,281.864,490.582,281.861,16199,0,20,-17,285.565,282.27,281.864,490.582,281.861,16199,0,0,0,0,0,0,0,0,0,1
stats,7,1,4200,0,20,-17,285.711,282.343,281.899,490.73,281.895,16199,0,20,-17,285.711,282.343,281.899,490.73,281.895,16199,0,20,-17,285.711,282.343,281.899,490.73,281.895,16199,0,20,-17,285.711,282.343,281.899,490.73,281.895,16199,0,20,-17,285.711,282.343,281.899,490.73,281.895,16199,0,20,-17,285.711,282.343,281.899,490.73,281.895,16199,0,0,0,0,0,0,0,0,0,1
stats,8,1,4800,0,20,-17,285.84,282.42,281.936,490.87,281.932,16199,0,20,-17,285.84,282.42,281.936,490.87,281.932,16199,0,20,-17,285.84,282.42,281.936,490.87,281.932,16199,0,20,-17,285.84,282.42,281.936,490.87,281.932,16199,0,20,-17,285.84,282.42,281.936,490.87,281.932,16199,0,20,-17,285.84,282.42,281.936,490.87,281.932,16199,0,0,0,0,0,0,0,0,0,1
stats,9,1,5400,0,20,-17,286.175,282.514,281.977,491.143,281.973,16199,0,20,-17,286.175,282.514,281.977,491.143,281.973,16199,0,20,-17,286.175,282.514,281.977,491.143,281.973,16199,0,20,-17,286.175,282.514,281.977,491.143,281.973,16199,0,20,-17,286.175,282.514,281.977,491.143,281.973,16199,0,20,-17,286.175,282.514,281.977,491.143,281.973,16199,0,0,0,0,0,0,0,0,0,1
stats,10,1,6000,0,20,-17,286.107,282.586,282.019,491.169,282.014,16199,0,20,-17,286.107,282.586,282.019,491.169,282.014,16199,0,20,-17,286.107,282.586,282.019,491.169,282.014,16199,0,20,-17,286.107,282.586,282.019,491.169,282.014,16199,0,20,-17,286.107,282.586,282.019,491.169,282.014,16199,0,20,-17,286.107,282.586,282.019,491.169,282.014,16199,0,0,0,0,0,0,0,0,0,1
stats,11,1,6600,0,20,-17,286.204,282.661,282.062,491.293,282.057,16199,0,20,-17,286.204,282.661,282.062,491.293,282.057,16199,0,20,-17,286.204,282.661,282.062,491.293,282.057,16199,0,20,-17,286.204,282.661,282.062,491.293,282.057,16199,0,20,-17,286.204,282.661,282.062,491.293,282.057,16199,0,20,-17,286.204,282.661,282.062,491.293,282.057,16199,0,0,0,0,0,0,0,0,0,1
stats,12,1,7200,0,20,-17,286.368,282.741,282.106,491.46,282.101,16199,0,20,-17,286.368,282.741,282.106,491.46,282.101,16199,0,20,-17,286.368,282.741,282.106,491.46,282.101,16199,0,20,-17,286.368,282.741,282.106,491.46,282.101,16199,0,20,-17,286.368,282.741,282.106,491.46,282.101,16199,0,20,-17,286.368,282.741,282.106,491.46,282.101,16199,0,0,0,0,0,0,0,0,0,1
stats,13,1,7800,0,20,-17,286.376,282.812,282.151,491.532,282.146,16199,0,20,-17,286.376,282.812,282.151,491.532,282.146,16199,0,20,-17,286.376,282.812,282.151,491.532,282.146,16199,0,20,-17,286.376,282.812,282.151,491.532,282.146,16199,0,20,-17,286.376,282.812,282.151,491.532,282.146,16199,0,20,-17,286.376,282.812,282.151,491.532,282.146,16199,0,0,0,0,0,0,0,0,0,1
stats,14,1,8400,0,20,-17,286.404,282.88,282.196,491.613,282.191,16199,0,20,-17,286.404,282.88,282.196,491.613,282.191,16199,0,20,-17,286.404,282.88,282.196,491.613,282.191,16199,0,20,-17,286.404,282.88,282.196,491.613,282.191,16199,0,20,-17,286.404,282.88,282.196,491.613,282.191,16199,0,20,-17,286.404,282.88,282.196,491.613,282.191,16199,0,0,0,0,0,0,0,0,0,1
stats,15,1,9000,0,20,-17,286.436,282.945,282.242,491.695,282.236,16199,0,20,-17,286.436,282.945,282.242,491.695,282.236,16199,0,20,-17,286.436,282.945,282.242,491.695,282.236,16199,0,20,-17,286.436,282.945,282.242,491.695,282.236,16199,0,20,-17,286.436,282.945,282.242,491.695,282.236,16199,0,20,-17,286.436,282.945,282.242,491.695,282.236,16199,0,0,0,0,0,0,0,0,0,1
stats,16,1,9600,0,20,-17,286.495,283.011,282.287,491.793,282.281,16199,0,20,-17,286.495,283.011,282.287,491.793,282.281,16199,0,20,-17,286.495,283.011,282.287,491.793,282.281,16199,0,20,-17,286.495,283.011,282.287,491.793,282.281,16199,0,20,-17,286.495,283.011,282.287,491.793,282.281,16199,0,20,-17,286.495,283.011,282.287,491.793,282.281,16199,0,0,0,0,0,0,0,0,0,1
stats,17,1,10200,0,20,-17,286.592,283.079,282.332,491.914,282.326,16199,0,20,-17,286.592,283.079,282.332,491.914,282.326,16199,0,20,-17,286.592,283.079,282.332,491.914,282.326,16199,0,20,-17,286.592,283.079,282.332,491.914,282.326,16199,0,20,-17,286.592,283.079,282.332,491.914,282.326,16199,0,20,-17,286.592,283.079,282.332,491.914,282.326,16199,0,0,0,0,0,0,0,0,0,1
stats,18,1,10800,0,20,-17,286.664,283.145,282.378,492.021,282.371,16199,0,20,-17,286.664,283.145,282.378,492.021,282.371,16199,0,20,-17,286.664,283.145,282.378,492.021,282.371,16199,0,20,-17,286.664,283.145,282.378,492.021,282.371,16199,0,20,-17,286.664,283.145,282.378,492.021,282.371,16199,0,20,-17,286.664,283.145,282.378,492.021,282.371,16199,0,0,0,0,0,0,0,0,0,1
stats,19,1,11400,0,20,-17,287.125,283.242,282.426,492.374,282.419,16199,0,20,-17,287.125,283.242,282.426,492.374,282.419,16199,0,20,-17,287.125,283.242,282.426,492.374,282.419,16199,0,20,-17,287.125,283.242,282.426,492.374,282.419,16199,0,20,-17,287.125,283.242,282.426,492.374,282.419,16199,0,20,-17,287.125,283.242,282.426,492.374,282.419,16199,0,0,0,0,0,0,0,0,0,1
stats,20,1,12000,0,20,-17,287.137,283.319,282.475,492.453,282.468,16199,0,20,-17,287.137,283.319,282.475,492.453,282.468,16199,0,20,-17,287.137,283.319,282.475,492.453,282.468,16199,0,20,-17,287.137,283.319,282.475,492.453,282.468,16199,0,20,-17,287.137,283.319,282.475,492.453,282.468,16199,0,20,-17,287.137,283.319,282.475,492.453,282.468,16199,0,0,0,0,0,0,0,0,0,1
stats,21,1,12600,0,20,-17,286.757,283.354,282.52,492.277,282.514,16199,0,20,-17,286.757,283.354,282.52,492.277,282.514,16199,0,20,-17,286.757,283.354,282.52,492.277,282.514,16199,0,20,-17,286.757,283.354,282.52,492.277,282.514,16199,0,20,-17,286.757,283.354,282.52,492.277,282.514,16199,0,20,-17,286.757,283.354,282.52,492.277,282.514,16199,0,0,0,0,0,0,0,0,0,1
stats,22,1,13200,0,20,-17,286.925,283.41,282.565,492.433,282.558,16199,0,20,-17,286.925,283.41,282.565,492.433,282.558,16199,0,20,-17,286.925,283.41,282.565,492.433,282.558,16199,0,20,-17,286.925,283.41,282.565,492.433,282.558,16199,0,20,-17,286.925,283.41,282.565,492.433,282.558,16199,0,20,-17,286.925,283.41,282.565,492.433,282.558,16199,0,0,0,0,0,0,0,0,0,1
stats,23,1,13800,0,20,-17,286.879,283.459,282.609,492.459,282.602,16199,0,20,-17,286.879,283.459,282.609,492.459,282.602,16199,0,20,-17,286.879,283.459,282.609,492.459,282.602,16199,0,20,-17,286.879,283.459,282.609,492.459,282.602,16199,0,20,-17,286.879,283.459,282.609,492.459,282.602,16199,0,20,-17,286.879,283.459,282.609,492.459,282.602,16199,0,0,0,0,0,0,0,0,0,1
stats,24,1,14400,0,20,-17,286.962,283.513,282.651,492.563,282.644,16199,0,20,-17,286.962,283.513,282.651,492.563,282.644,16199,0,20,-17,286.962,283.513,282.651,492.563,282.644,16199,0,20,-17,286.962,283.513,282.651,492.563,282.644,16199,0,20,-17,286.962,283.513,282.651,492.563,282.644,16199,0,20,-17,286.962,283.513,282.651,492.563,282.644,16199,0,0,0,0,0,0,0,0,0,1
stats,25,1,15000,0,20,-17,287.187,283.581,282.695,492.759,282.688,16199,0,20,-17,287.187,283.581,282.695,492.759,282.688,16199,0,20,-17,287.187,283.581,282.695,492.759,282.688,16199,0,20,-17,287.187,283.581,282.695,492.759,282.688,16199,0,20,-17,287.187,283.581,282.695,492.759,282.688,16199,0,20,-17,287.187,283.581,282.695,492.759,282.688,16199,0,0,0,0,0,0,0,0,0,1
stats,26,1,15600,0,20,-17,287.029,283.624,282.736,492.715,282.729,16199,0,20,-17,287.029,283.624,282.736,492.715,282.729,16199,0,20,-17,287.029,283.624,282.736,492.715,282.729,16199,0,20,-17,287.029,283.624,282.736,492.715,282.729,16199,0,20,-17,287.029,283.624,282.736,492.715,282.729,16199,0,20,-17,287.029,283.624,282.736,492.715,282.729,16199,0,0,0,0,0,0,0,0,0,1
stats,27,1,16200,0,20,-17,287.079,283.671,282.777,492.794,282.77,16199,0,20,-17,287.079,283.671,282.777,492.794,282.77,16199,0,20,-17,287.079,283.671,282.777,492.794,282.77,16199,0,20,-17,287.079,283.671,282.777,492.794,282.77,16199,0,20,-17,287.079,283.671,282.777,492.794,282.77,16199,0,20,-17,287.079,283.671,282.777,492.794,282.77,16199,0,0,0,0,0,0,0,0,0,1
stats,28,1,16800,0,20,-17,287.139,283.719,282.817,492.88,282.809,16199,0,20,-17,287.139,283.719,282.817,492.88,282.809,16199,0,20,-17,287.139,283.719,282.817,492.88,282.809,16199,0,20,-17,287.139,283.719,282.817,492.88,282.809,16199,0,20,-17,287.139,283.719,282.817,492.88,282.809,16199,0,20,-17,287.139,283.719,282.817,492.88,282.809,16199,0,0,0,0,0,0,0,0,0,1
stats,29,1,17400,0,20,-17,287.156,283.764,282.856,492.938,282.848,16199,0,20,-17,287.156,283.764,282.856,492.938,282.848,16199,0,20,-17,287.156,283.764,282.856,492.938,282.848,16199,0,20,-17,287.156,283.764,282.856,492.938,282.848,16199,0,20,-17,287.156,283.764,282.856,492.938,282.848,16199,0,20,-17,287.156,283.764,282.856,492.938,282.848,16199,0,0,0,0,0,0,0,0,0,1
stats,30,1,18000,0,20,-17,287.399,283.826,282.895,493.138,282.887,16199,0,20,-17,287.399,283.826,282.895,493.138,282.887,16199,0,20,-17,287.399,283.826,282.895,493.138,282.887,16199,0,20,-17,287.399,283.826,282.895,493.138,282.887,16199,0,20,-17,287.399,283.826,282.895,493.138,282.887,16199,0,20,-17,287.399,283.826,282.895,493.138,282.887,16199,0,0,0,0,0,0,0,0,0,1
stats,31,1,18600,0,20,-17,287.227,283.861,282.932,493.079,282.925,16199,0,20,-17,287.227,283.861,282.932,493.079,282.925,16199,0,20,-17,287.227,283.861,282.932,493.079,282.925,16199,0,20,-17,287.227,283.861,282.932,493.079,282.925,16199,0,20,-17,287.227,283.861,282.932,493.079,282.925,16199,0,20,-17,287.227,283.861,282.932,493.079,282.925,16199,0,0,0,0,0,0,0,0,0,1
stats,32,1,19200,0,20,-17,287.281,283.901,282.969,493.155,282.961,16199,0,20,-17,287.281,283.901,282.969,493.155,282.961,16199,0,20,-17,287.281,283.901,282.969,493.155,282.961,16199,0,20,-17,287.281,283.901,282.969,493.155,282.961,16199,0,20,-17,287.281,283.901,282.969,493.155,282.961,16199,0,20,-17,287.281,283.901,282.969,493.155,282.961,16199,0,0,0,0,0,0,0,0,0,1
stats,33,1,19800,0,20,-17,287.26,283.937,283.004,493.183,282.996,16199,0,20,-17,287.26,283.937,283.004,493.183,282.996,16199,0,20,-17,287.26,283.937,283.004,493.183,282.996,16199,0,20,-17,287.26,283.937,283.004,493.183,282.996,16199,0,20,-17,287.26,283.937,283.004,493.183,282.996,16199,0,20,-17,287.26,283.937,283.004,493.183,282.996,16199,0,0,0,0,0,0,0,0,0,1
stats,34,1,20400,0,20,-17,287.244,283.97,283.038,493.213,283.03,16199,0,20,-17,287.244,283.97,283.038,493.213,283.03,16199,0,20,-17,287.244,283.97,283.038,493.213,283.03,16199,0,20,-17,287.244,283.97,283.038,493.213,283.03,16199,0,20,-17,287.244,283.97,283.038,493.213,283.03,16199,0,20,-17,287.244,283.97,283.038,493.213,283.03,16199,0,0,0,0,0,0,0,0,0,1
stats,35,1,21000,0,20,-17,287.606,284.032,283.073,493.479,283.065,16199,0,20,-17,287.606,284.032,283.073,493.479,283.065,16199,0,20,-17,287.606,284.032,283.073,493.479,283.065,16199,0,20,-17,287.606,284.032,283.073,493.479,283.065,16199,0,20,-17,287.606,284.032,283.073,493.479,283.065,16199,0,20,-17,287.606,284.032,283.073,493.479,283.065,16199,0,0,0,0,0,0,0,0,0,1
stats,36,1,21600,0,20,-17,287.394,284.061,283.106,493.391,283.098,16199,0,20,-17,287.394,284.061,283.106,493.391,283.098,16199,0,20,-17,287.394,284.061,283.106,493.391,283.098,16199,0,20,-17,287.394,284.061,283.106,493.391,283.098,16199,0,20,-17,287.394,284.061,283.106,493.391,283.098,16199,0,20,-17,287.394,284.061,283.106,493.391,283.098,16199,0,0,0,0,0,0,0,0,0,1
stats,37,1,22200,0,20,-17,287.43,284.095,283.138,493.45,283.13,16199,0,20,-17,287.43,284.095,283.138,493.45,283.13,16199,0,20,-17,287.43,284.095,283.138,493.45,283.13,16199,0,20,-17,287.43,284.095,283.138,493.45,283.13,16199,0,20,-17,287.43,284.095,283.138,493.45,283.13,16199,0,20,-17,287.43,284.095,283.138,493.45,283.13,16199,0,0,0,0,0,0,0,0,0,1
stats,38,1,22800,0,20,-17,287.426,284.126,283.169,493.483,283.161,16199,0,20,-17,287.426,284.126,283.169,493.483,283.161,16199,0,20,-17,287.426,284.126,283.169,493.483,283.161,16199,0,20,-17,287.426,284.126,283.169,493.483,283.161,16199,0,20,-17,287.426,284.126,283.169,493.483,283.161,16199,0,20,-17,287.426,284.126,283.169,493.483,283.161,16199,0,0,0,0,0,0,0,0,0,1
stats,39,1,23400,0,20,-17,287.411,284.154,283.198,493.508,283.191,16199,0,20,-17,287.411,284.154,283.198,493.508,283.191,16199,0,20,-17,287.411,284.154,283.198,493.508,283.191,16199,0,20,-17,287.411,284.154,283.198,493.508,283.191,16199,0,20,-17,287.411,284.154,283.198,493.508,283.191,16199,0,20,-17,287.411,284.154,283.198,493.508,283.191,16199,0,0,0,0,0,0,0,0,0,1
stats,40,1,24000,0,20,-17,287.62,284.199,283.228,493.672,283.221,16199,0,20,-17,287.62,284.199,283.228,493.672,283.221,16199,0,20,-17,287.62,284.199,283.228,493.672,283.221,16199,0,20,-17,287.62,284.199,283.228,493.672,283.221,16199,0,20,-17,287.62,284.199,283.228,493.672,283.221,16199,0,20,-17,287.62,284.199,283.228,493.672,283.221,16199,0,0,0,0,0,0,0,0,0,1
stats,41,1,24600,0,20,-17,287.567,284.23,283.258,493.676,283.25,16199,0,20,-17,287.567,284.23,283.258,493.676,283.25,16199,0,20,-17,287.567,284.23,283.258,493.676,283.25,16199,0,20,-17,287.567,284.23,283.258,493.676,283.25,16199,0,20,-17,287.567,284.23,283.258,493.676,283.25,16199,0,20,-17,287.567,284.23,283.258,493.676,283.25,16199,0,0,0,0,0,0,0,0,0,1
stats,42,1,25200,0,20,-17,287.519,284.255,283.285,493.678,283.277,16199,0,20,-17,287.519,284.255,283.285,493.678,283.277,16199,0,20,-17,287.519,284.255,283.285,493.678,283.277,16199,0,20,-17,287.519,284.255,283.285,493.678,283.277,16199,0,20,-17,287.519,284.255,283.285,493.678,283.277,16199,0,20,-17,287.519,284.255,283.285,493.678,283.277,16199,0,0,0,0,0,0,0,0,0,1
stats,43,1,25800,0,20,-17,287.57,284.284,283.312,493.741,283.304,16199,0,20,-17,287.57,284.284,283.312,493.741,283.304,16199,0,20,-17,287.57,284.284,283.312,493.741,283.304,16199,0,20,-17,287.57,284.284,283.312,493.741,283.304,16199,0,20,-17,287.57,284.284,283.312,493.741,283.304,16199,0,20,-17,287.57,284.284,283.312,493.741,283.304,16199,0,0,0,0,0,0,0,0,0,1
stats,44,1,26400,0,20,-17,287.446,284.3,283.337,493.692,283.33,16199,0,20,-17,287.446,284.3,283.337,493.692,283.33,16199,0,20,-17,287.446,284.3,283.337,493.692,283.33,16199,0,20,-17,287.446,284.3,283.337,493.692,283.33,16199,0,20,-17,287.446,284.3,283.337,493.692,283.33,16199,0,20,-17,287.446,284.3,283.337,493.692,283.33,16199,0,0,0,0,0,0,0,0,0,1
stats,45,1,27000,0,20,-17,287.663,284.337,283.363,493.854,283.355,16199,0,20,-17,287.663,284.337,283.363,493.854,283.355,16199,0,20,-17,287.663,284.337,283.363,493.854,283.355,16199,0,20,-17,287.663,284.337,283.363,493.854,283.355,16199,0,20,-17,287.663,284.337,283.363,493.854,283.355,16199,0,20,-17,287.663,284.337,283.363,493.854,283.355,16199,0,0,0,0,0,0,0,0,0,1
stats,46,1,27600,0,20,-17,287.566,284.359,283.387,493.824,283.379,16199,0,20,-17,287.566,284.359,283.387,493.824,283.379,16199,0,20,-17,287.566,284.359,283.387,493.824,283.379,16199,0,20,-17,287.566,284.359,283.387,493.824,283.379,16199,0,20,-17,287.566,284.359,283.387,493.824,283.379,16199,0,20,-17,287.566,284.359,283.387,493.824,283.379,16199,0,0,0,0,0,0,0,0,0,1
stats,47,1,28200,0,20,-17,287.494,284.375,283.41,493.804,283.402,16199,0,20,-17,287.494,284.375,283.41,493.804,283.402,16199,0,20,-17,287.494,284.375,283.41,493.804,283.402,16199,0,20,-17,287.494,284.375,283.41,493.804,283.402,16199,0,20,-17,287.494,284.375,283.41,493.804,283.402,16199,0,20,-17,287.494,284.375,283.41,493.804,283.402,16199,0,0,0,0,0,0,0,0,0,1
stats,48,1,28800,0,20,-17,287.428,284.387,283.431,493.785,283.423,16199,0,20,-17,287.428,284.387,283.431,493.785,283.423,16199,0,20,-17,287.428,284.387,283.431,493.785,283.423,16199,0,20,-17,287.428,284.387,283.431,493.785,283.423,16199,0,20,-17,287.428,284.387,283.431,493.785,283.423,16199,0,20,-17,287.428,284.387,283.431,493.785,283.423,16199,0,0,0,0,0,0,0,0,0,1
stats,49,1,29400,0,20,-17,287.478,284.407,283.452,493.838,283.444,16199,0,20,-17,287.478,284.407,283.452,493.838,283.444,16199,0,20,-17,287.478,284.407,283.452,493.838,283.444,16199,0,20,-17,287.478,284.407,283.452,493.838,283.444,16199,0,20,-17,287.478,284.407,283.452,493.838,283.444,16199,0,20,-17,287.478,284.407,283.452,493.838,283.444,16199,0,0,0,0,0,0,0,0,0,1
stats,50,1,30000,0,20,-17,287.722,284.444,283.473,494.014,283.465,16199,0,20,-17,287.722,284.444,283.473,494.014,283.465,16199,0,20,-17,287.722,284.444,283.473,494.014,283.465,16199,0,20,-17,287.722,284.444,283.473,494.014,283.465,16199,0,20,-17,287.722,284.444,283.473,494.014,283.465,16199,0,20,-17,287.722,284.444,283.473,494.014,283.465,16199,0,0,0,0,0,0,0,0,0,1
stats,51,1,30600,0,20,-17,287.586,284.461,283.493,493.956,283.486,16199,0,20,-17,287.586,284.461,283.493,493.956,283.486,16199,0,20,-17,287.586,284.461,283.493,493.956,283.486,16199,0,20,-17,287.586,284.461,283.493,493.956,283.486,16199,0,20,-17,287.586,284.461,283.493,493.956,283.486,16199,0,20,-17,287.586,284.461,283.493,493.956,283.486,16199,0,0,0,0,0,0,0,0,0,1
stats,52,1,31200,0,20,-17,287.587,284.478,283.513,493.978,283.505,16199,0,20,-17,287.587,284.478,283.513,493.978,283.505,16199,0,20,-17,287.587,284.478,283.513,493.978,283.505,16199,0,20,-17,287.587,284.478,283.513,493.978,283.505,16199,0,20,-17,287.587,284.478,283.513,493.978,283.505,16199,0,20,-17,287.587,284.478,283.513,493.978,283.505,16199,0,0,0,0,0,0,0,0,0,1
stats,53,1,31800,0,20,-17,287.499,284.488,283.531,493.942,283.523,16199,0,20,-17,287.499,284.488,283.531,493.942,283.523,16199,0,20,-17,287.499,284.488,283.531,493.942,283.523,16199,0,20,-17,287.499,284.488,283.531,493.942,283.523,16199,0,20,-17,287.499,284.488,283.531,493.942,283.523,16199,0,20,-17,287.499,284.488,283.531,493.942,283.523,16199,0,0,0,0,0,0,0,0,0,1
stats,54,1,32400,0,20,-17,287.563,284.506,283.549,494,283.541,16199,0,20,-17,287.563,284.506,283.549,494,283.541,16199,0,20,-17,287.563,284.506,283.549,494,283.541,16199,0,20,-17,287.563,284.506,283.549,494,283.541,16199,0,20,-17,287.563,284.506,283.549,494,283.541,16199,0,20,-17,287.563,284.506,283.549,494,283.541,16199,0,0,0,0,0,0,0,0,0,1
stats,55,1,33000,0,20,-17,287.847,284.545,283.568,494.199,283.56,16199,0,20,-17,287.847,284.545,283.568,494.199,283.56,16199,0,20,-17,287.847,284.545,283.568,494.199,283.56,16199,0,20,-17,287.847,284.545,283.568,494.199,283.56,16199,0,20,-17,287.847,284.545,283.568,494.199,283.56,16199,0,20,-17,287.847,284.545,283.568,494.199,283.56,16199,0,0,0,0,0,0,0,0,0,1
stats,56,1,33600,0,20,-17,287.65,284.557,283.586,494.101,283.578,16199,0,20,-17,287.65,284.557,283.586,494.101,283.578,16199,0,20,-17,287.65,284.557,283.586,494.101,283.578,16199,0,20,-17,287.65,284.557,283.586,494.101,283.578,16199,0,20,-17,287.65,284.557,283.586,494.101,283.578,16199,0,20,-17,287.65,284.557,283.586,494.101,283.578,16199,0,0,0,0,0,0,0,0,0,1
stats,57,1,34200,0,20,-17,287.637,284.569,283.603,494.11,283.595,16199,0,20,-17,287.637,284.569,283.603,494.11,283.595,16199,0,20,-17,287.637,284.569,283.603,494.11,283.595,16199,0,20,-17,287.637,284.569,283.603,494.11,283.595,16199,0,20,-17,287.637,284.569,283.603,494.11,283.595,16199,0,20,-17,287.637,284.569,283.603,494.11,283.595,16199,0,0,0,0,0,0,0,0,0,1
stats,58,1,34800,0,20,-17,287.568,284.577,283.618,494.084,283.61,16199,0,20,-17,287.568,284.577,283.618,494.084,283.61,16199,0,20,-17,287.568,284.577,283.618,494.084,283.61,16199,0,20,-17,287.568,284.577,283.618,494.084,283.61,16199,0,20,-17,287.568,284.577,283.618,494.084,283.61,16199,0,20,-17,287.568,284.577,283.618,494.084,283.61,16199,0,0,0,0,0,0,0,0,0,1
stats,59,1,35400,0,20,-17,287.603,284.591,283.633,494.121,283.625,16199,0,20,-17,287.603,284.591,283.633,494.121,283.625,16199,0,20,-17,287.603,284.591,283.633,494.121,283.625,16199,0,20,-17,287.603,284.591,283.633,494.121,283.625,16199,0,20,-17,287.603,284.591,283.633,494.121,283.625,16199,0,20,-17,287.603,284.591,283.633,494.121,283.625,16199,0,0,0,0,0,0,0,0,0,1
stats,60,1,36000,0,20,-17,287.733,284.614,283.649,494.219,283.641,16199,0,20,-17,287.733,284.614,283.649,494.219,283.641,16199,0,20,-17,287.733,284.614,283.649,494.219,283.641,16199,0,20,-17,287.733,284.614,283.649,494.219,283.641,16199,0,20,-17,287.733,284.614,283.649,494.219,283.641,16199,0,20,-17,287.733,284.614,283.649,494.219,283.641,16199,0,0,0,0,0,0,0,0,0,1
stats,61,1,36600,0,20,-17,287.735,284.633,283.664,494.24,283.656,16199,0,20,-17,287.735,284.633,283.664,494.24,283.656,16199,0,20,-17,287.735,284.633,283.664,494.24,283.656,16199,0,20,-17,287.735,284.633,283.664,494.24,283.656,16199,0,20,-17,287.735,284.633,283.664,494.24,283.656,16199,0,20,-17,287.735,284.633,283.664,494.24,283.656,16199,0,0,0,0,0,0,0,0,0,1
stats,62,1,37200,0,20,-17,287.722,284.647,283.679,494.249,283.671,16199,0,20,-17,287.722,284.647,283.679,494.249,283.671,16199,0,20,-17,287.722,284.647,283.679,494.249,283.671,16199,0,20,-17,287.722,284.647,283.679,494.249,283.671,16199,0,20,-17,287.722,284.647,283.679,494.249,283.671,16199,0,20,-17,287.722,284.647,283.679,494.249,283.671,16199,0,0,0,0,0,0,0,0,0,1
